kind,is_rep,variant,band,i,j,pair,dt_days,phase_days,hrsn_cc,das_cc,z_lo,z_hi,dvv,err,n,rms,dvv_edge,tau_s
control,False,main,5-30,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,400.0,600.0,,,1,,,
control,False,main,5-30,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,600.0,850.0,0.48998780602825187,0.15249519226054212,22,0.007159988999586416,,0.06191701608881667
control,False,main,5-20,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,2.0,75.0,,,2,,,
control,False,main,5-20,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,75.0,250.0,,,2,,,
control,False,main,5-20,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,250.0,550.0,,,5,,,
control,False,main,5-20,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,550.0,850.0,0.2812852820776861,0.13880299942089974,11,0.007758904780897743,,0.07761748272974536
control,False,main,5-20,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,2.0,25.0,,,2,,,
control,False,main,5-20,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,25.0,50.0,,,0,,,
control,False,main,5-20,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,50.0,100.0,,,1,,,
control,False,main,5-20,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,100.0,200.0,,,1,,,
control,False,main,5-20,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,200.0,400.0,,,1,,,
control,False,main,5-20,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,400.0,600.0,,,4,,,
control,False,main,5-20,100,134,2025-03-04/2025-04-10,36.99189814814815,37.0,-0.1777362430910519,0.12601347404682,600.0,850.0,0.2812852820776861,0.13880299942089974,11,0.007758904780897743,,0.06191701608881667
control,False,main,5-30,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,2.0,75.0,,,2,,,
control,False,main,5-30,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,75.0,250.0,-0.04865883357506084,1.2551902878041308,7,0.006945602868561954,,0.052763774591917764
control,False,main,5-30,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,250.0,550.0,-0.3145326765722171,0.08581736255731438,38,0.007121459517630462,,0.09785539564309136
control,False,main,5-30,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,550.0,850.0,-0.08220459822295006,0.027465916674934508,119,0.0060502695899153115,0.12553018291326568,0.07761748272974536
control,False,main,5-30,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,2.0,25.0,,,1,,,
control,False,main,5-30,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,25.0,50.0,,,0,,,
control,False,main,5-30,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,50.0,100.0,,,1,,,
control,False,main,5-30,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,100.0,200.0,-0.2634589679563281,2.3087112233565246,6,0.006572595111001182,,0.03317922861328666
control,False,main,5-30,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,200.0,400.0,,,4,,,
control,False,main,5-30,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,400.0,600.0,-0.42792631473325937,0.06272893534337462,47,0.006323871944764962,0.14852967370511827,0.06509885812265248
control,False,main,5-30,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,600.0,850.0,-0.09747944055737376,0.03883190762575547,107,0.006082575649916125,0.3049562925429732,0.06191701608881667
control,False,main,5-20,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,2.0,75.0,,,1,,,
control,False,main,5-20,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,75.0,250.0,0.06490556089786333,0.06558874866331947,40,0.005760925485716731,-0.3052248023732785,0.052763774591917764
control,False,main,5-20,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,250.0,550.0,0.0384701914702571,0.029670236521178724,76,0.005666998709653021,0.1907444945874288,0.09785539564309136
control,False,main,5-20,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,550.0,850.0,0.02846395442700468,0.010942005497760383,115,0.002346646608122687,-0.060174171150987416,0.07761748272974536
control,False,main,5-20,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,2.0,25.0,,,1,,,
control,False,main,5-20,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,25.0,50.0,,,0,,,
control,False,main,5-20,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,50.0,100.0,0.6957455771172366,2.1108433415878216,7,0.0022805534344163287,,0.025170288522337637
control,False,main,5-20,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,100.0,200.0,-1.5192515272500349,0.3483718094212049,25,0.0035992227500615016,0.08617820554656014,0.03317922861328666
control,False,main,5-20,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,200.0,400.0,-0.08717362732580865,0.06282633417507089,30,0.005356743331547403,-0.09752514764097854,0.06090874428561975
control,False,main,5-20,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,400.0,600.0,-0.25383747854588445,0.034286915099776646,62,0.005650269987695459,-0.18003848138146283,0.06509885812265248
control,False,main,5-20,7,166,2024-06-09/2025-06-07,362.9401157407408,3.0,0.0080840918349535,0.2910186109819792,600.0,850.0,-0.16172820297464904,0.0340225469269806,117,0.004821978599532004,0.23742296461389048,0.06191701608881667
control,False,main,5-30,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,2.0,75.0,,,0,,,
control,False,main,5-30,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,75.0,250.0,,,4,,,
control,False,main,5-30,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,250.0,550.0,,,2,,,
control,False,main,5-30,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,550.0,850.0,,,4,,,
control,False,main,5-30,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,2.0,25.0,,,0,,,
control,False,main,5-30,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,25.0,50.0,,,0,,,
control,False,main,5-30,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,50.0,100.0,,,0,,,
control,False,main,5-30,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,100.0,200.0,,,4,,,
control,False,main,5-30,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,200.0,400.0,,,0,,,
control,False,main,5-30,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,400.0,600.0,,,3,,,
control,False,main,5-30,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,600.0,850.0,,,3,,,
control,False,main,5-20,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,2.0,75.0,,,3,,,
control,False,main,5-20,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,75.0,250.0,-0.2656208435476078,0.09066595786180334,21,0.007464310670819328,0.20318325525839628,0.052763774591917764
control,False,main,5-20,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,250.0,550.0,0.037910318300152235,0.1362505926951406,20,0.011128051379881628,,0.09785539564309136
control,False,main,5-20,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,550.0,850.0,0.8072902696740955,0.20935627091769438,6,0.003145266611582981,,0.07761748272974536
control,False,main,5-20,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,2.0,25.0,,,0,,,
control,False,main,5-20,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,25.0,50.0,,,0,,,
control,False,main,5-20,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,50.0,100.0,-0.04173385044796139,1.640885978041765,6,0.003875779495468777,-0.19243483108009732,0.025170288522337637
control,False,main,5-20,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,100.0,200.0,0.0764129895820565,1.3860358457950046,10,0.00803716433510406,0.6571540663071295,0.03317922861328666
control,False,main,5-20,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,200.0,400.0,0.06359047778898974,0.09126632062070243,24,0.008953508849382725,-0.17217497140197885,0.06090874428561975
control,False,main,5-20,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,400.0,600.0,,,4,,,
control,False,main,5-20,1,124,2024-05-12/2025-04-06,329.07689814814813,37.0,0.144648331885632,0.2039642952049053,600.0,850.0,0.8072902696740955,0.20935627091769438,6,0.003145266611582981,,0.06191701608881667
control,False,main,5-30,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,2.0,75.0,,,1,,,
control,False,main,5-30,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,75.0,250.0,-1.920594624964914,3.3347954102656887,6,0.008034412040750455,,0.052763774591917764
control,False,main,5-30,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,250.0,550.0,,,2,,,
control,False,main,5-30,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,550.0,850.0,-0.11930954420972803,0.2141766618664863,6,0.0011610496569284421,,0.07761748272974536
control,False,main,5-30,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,2.0,25.0,,,0,,,
control,False,main,5-30,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,25.0,50.0,,,1,,,
control,False,main,5-30,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,50.0,100.0,,,0,,,
control,False,main,5-30,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,100.0,200.0,,,1,,,
control,False,main,5-30,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,200.0,400.0,0.3811635925510412,4.2818522113946536,6,0.010445755096517684,,0.06090874428561975
control,False,main,5-30,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,400.0,600.0,,,3,,,
control,False,main,5-30,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,600.0,850.0,,,5,,,
control,False,main,5-20,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,2.0,75.0,,,4,,,
control,False,main,5-20,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,75.0,250.0,-0.019656485069654495,0.30918347313945416,6,0.007330345146772737,-0.10488748865597065,0.052763774591917764
control,False,main,5-20,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,250.0,550.0,-1.0425728360585274,0.22102046099375994,10,0.004614666479416164,-0.09171403643488042,0.09785539564309136
control,False,main,5-20,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,550.0,850.0,-0.09889377048479037,0.1257389215783913,13,0.010369700877599329,0.24448383634657136,0.07761748272974536
control,False,main,5-20,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,2.0,25.0,,,0,,,
control,False,main,5-20,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,25.0,50.0,,,3,,,
control,False,main,5-20,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,50.0,100.0,,,2,,,
control,False,main,5-20,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,100.0,200.0,,,3,,,
control,False,main,5-20,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,200.0,400.0,-0.14522067641295922,0.4114733420211613,12,0.009795034303900439,,0.06090874428561975
control,False,main,5-20,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,400.0,600.0,,,4,,,
control,False,main,5-20,124,190,2025-04-06/2025-08-06,121.76697916666669,122.0,-0.1740899366584736,-0.1692392640636396,600.0,850.0,0.04549592743871928,0.19108456132478724,9,0.009612421961298202,,0.06191701608881667
control,False,main,5-30,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,2.0,75.0,,,2,,,
control,False,main,5-30,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,75.0,250.0,,,4,,,
control,False,main,5-30,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,250.0,550.0,,,5,,,
control,False,main,5-30,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,550.0,850.0,,,1,,,
control,False,main,5-30,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,2.0,25.0,,,1,,,
control,False,main,5-30,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,25.0,50.0,,,1,,,
control,False,main,5-30,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,50.0,100.0,,,2,,,
control,False,main,5-30,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,100.0,200.0,,,2,,,
control,False,main,5-30,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,200.0,400.0,,,2,,,
control,False,main,5-30,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,400.0,600.0,,,4,,,
control,False,main,5-30,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,600.0,850.0,,,0,,,
control,False,main,5-20,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,2.0,75.0,,,3,,,
control,False,main,5-20,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,75.0,250.0,,,1,,,
control,False,main,5-20,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,250.0,550.0,,,5,,,
control,False,main,5-20,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,550.0,850.0,-0.08110080462206673,0.2955118456529911,11,0.009117204607806333,,0.07761748272974536
control,False,main,5-20,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,2.0,25.0,,,0,,,
control,False,main,5-20,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,25.0,50.0,,,1,,,
control,False,main,5-20,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,50.0,100.0,,,2,,,
control,False,main,5-20,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,100.0,200.0,,,1,,,
control,False,main,5-20,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,200.0,400.0,,,3,,,
control,False,main,5-20,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,400.0,600.0,,,3,,,
control,False,main,5-20,93,119,2025-03-02/2025-04-01,30.07,30.0,-0.1946688227709188,0.1960607797095429,600.0,850.0,-0.41930811771114357,0.38978726989103624,10,0.008415281933493026,,0.06191701608881667
control,False,main,5-30,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,2.0,75.0,,,3,,,
control,False,main,5-30,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,75.0,250.0,,,1,,,
control,False,main,5-30,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,250.0,550.0,,,2,,,
control,False,main,5-30,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,550.0,850.0,0.2557677652104296,154.34803572977987,6,0.06855973826119242,,0.07761748272974536
control,False,main,5-30,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,2.0,25.0,,,3,,,
control,False,main,5-30,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,25.0,50.0,,,0,,,
control,False,main,5-30,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,50.0,100.0,,,0,,,
control,False,main,5-30,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,100.0,200.0,,,0,,,
control,False,main,5-30,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,200.0,400.0,,,2,,,
control,False,main,5-30,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,400.0,600.0,,,2,,,
control,False,main,5-30,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,600.0,850.0,,,5,,,
control,False,main,5-20,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,2.0,75.0,,,2,,,
control,False,main,5-20,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,75.0,250.0,,,4,,,
control,False,main,5-20,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,250.0,550.0,-0.05526724425408875,0.2636787449128767,7,0.011418441359783286,-0.08182853155071394,0.09785539564309136
control,False,main,5-20,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,550.0,850.0,-0.020046153650012246,0.16699564098189568,7,0.007986027089257795,-0.008206498142896297,0.07761748272974536
control,False,main,5-20,27,164,2024-09-01/2025-06-02,273.99717592592594,92.0,-0.2729629946031955,-0.2016115443893775,2.0,25.0,,,1,,,
